employee_id,full_name,email,department,sub_team,job_level,hire_date,exit_date,exit_type,region,manager_id,is_active,employee_status
EMP-01981,Reese Thompson,reese.thompson@company.com,Marketing,Operations,L3,15-07-2019,09-07-2022,voluntary,EU,EMP-01876,FALSE,exited
EMP-01982,Charlie Morales,charlie.morales@company.com,Marketing,Brand,L3,07-07-2019,10-04-2025,voluntary,EU,EMP-01892,FALSE,exited
EMP-01983,Avery Long,avery.long@company.com,Marketing,Brand,L3,02-07-2019,,,APAC,EMP-01881,TRUE,active
EMP-01984,Alexander Cruz,alexander.cruz@company.com,Marketing,Operations,L3,14-01-2019,18-01-2021,layoff,US,EMP-01871,FALSE,exited
EMP-01985,Barbara Wagner,barbara.wagner@company.com,Marketing,Demand Gen,L3,16-09-2019,08-12-2020,voluntary,US,EMP-00344,FALSE,exited
EMP-01986,Kelly Robertson,kelly.robertson@company.com,Marketing,Operations,L3,09-09-2019,,,US,EMP-01890,TRUE,active
EMP-01987,Christopher Lewis,christopher.lewis@company.com,Marketing,Content,L3,15-04-2019,,,US,EMP-01891,TRUE,active
EMP-01988,Kimberly Jimenez,kimberly.jimenez@company.com,Marketing,Brand,L3,19-11-2019,05-05-2023,layoff,EU,EMP-01886,FALSE,exited
EMP-01989,Edward Gonzalez,edward.gonzalez@company.com,Marketing,Content,L3,08-09-2019,16-04-2023,voluntary,APAC,EMP-01883,FALSE,exited
EMP-01990,Declan Williams,declan.williams@company.com,Marketing,Demand Gen,L3,19-09-2019,,,US,EMP-01896,TRUE,active
EMP-01991,Michelle Webb,michelle.webb@company.com,Marketing,Demand Gen,L3,12-04-2019,,,APAC,EMP-00341,TRUE,active
EMP-01992,Kelly Bennett,kelly.bennett@company.com,Marketing,Content,L3,14-04-2019,,,US,EMP-01875,TRUE,active
EMP-01993,Theresa Watson,theresa.watson@company.com,Marketing,Content,L3,03-05-2019,18-01-2020,voluntary,US,EMP-01883,FALSE,exited
EMP-01994,Peyton Jimenez,peyton.jimenez@company.com,Marketing,Content,L3,20-11-2019,29-09-2020,voluntary,EU,EMP-01894,FALSE,exited
EMP-01995,Rachel Richardson,rachel.richardson@company.com,Marketing,Content,L3,20-10-2019,23-01-2020,layoff,US,EMP-01884,FALSE,exited
EMP-01996,Scott Long,scott.long@company.com,Marketing,Content,L3,14-07-2019,,,EU,EMP-01875,TRUE,active
EMP-01997,Reid Morris,reid.morris@company.com,Marketing,Brand,L3,28-10-2019,,,US,EMP-01881,TRUE,active
EMP-01998,Troy James,troy.james@company.com,Marketing,Content,L3,09-06-2019,,,US,EMP-01872,TRUE,active
EMP-01999,Derek Hunt,derek.hunt@company.com,Marketing,Demand Gen,L3,13-09-2019,14-03-2025,voluntary,EU,EMP-00344,FALSE,exited
EMP-02000,Stephen Shaw,stephen.shaw@company.com,Marketing,Operations,L3,23-05-2019,,,APAC,EMP-01876,TRUE,active
EMP-02001,Skyler Ward,skyler.ward@company.com,Marketing,Content,L3,08-07-2019,,,US,EMP-01895,TRUE,active
EMP-02002,Mason Blair,mason.blair@company.com,Marketing,Operations,L3,09-11-2019,,,APAC,EMP-00345,TRUE,active
EMP-02003,Carol Nguyen,carol.nguyen@company.com,Marketing,Content,L3,22-09-2019,,,EU,EMP-01894,TRUE,active
EMP-02004,Liam Kim,liam.kim@company.com,Marketing,Brand,L3,19-05-2019,02-07-2021,voluntary,EU,EMP-01886,FALSE,exited
EMP-02005,Vanessa Stewart,vanessa.stewart@company.com,Marketing,Demand Gen,L3,24-03-2019,27-04-2022,voluntary,US,EMP-01896,FALSE,exited
EMP-02006,Ian Gill,ian.gill@company.com,Marketing,Content,L3,22-12-2019,25-07-2022,voluntary,US,EMP-01894,FALSE,exited
EMP-02007,Betty Reed,betty.reed2@company.com,Marketing,Content,L3,19-11-2019,10-02-2024,layoff,US,EMP-01878,FALSE,exited
EMP-02008,Dorothy Thomas,dorothy.thomas@company.com,Marketing,Demand Gen,L3,01-04-2019,29-12-2023,layoff,EU,EMP-01896,FALSE,exited
EMP-02009,Marcus Lopez,marcus.lopez@company.com,Marketing,Content,L3,04-09-2019,,,EU,EMP-01891,TRUE,active
EMP-02010,Rachel Roberts,rachel.roberts@company.com,Marketing,Operations,L3,10-07-2019,23-01-2022,voluntary,EU,EMP-01889,FALSE,exited
EMP-02011,Jack Sanders,jack.sanders@company.com,Marketing,Operations,L3,23-05-2019,,,US,EMP-01882,TRUE,active
EMP-02012,Avery Byrd,avery.byrd@company.com,Marketing,Demand Gen,L3,19-07-2019,01-04-2022,voluntary,US,EMP-00342,FALSE,exited
EMP-02013,David Gray,david.gray@company.com,Marketing,Operations,L2,08-03-2019,,,EU,EMP-00345,TRUE,active
EMP-02014,Maria Taylor,maria.taylor@company.com,Marketing,Demand Gen,L2,14-05-2019,12-05-2022,voluntary,US,EMP-01879,FALSE,exited
EMP-02015,Janice Wilson,janice.wilson@company.com,Marketing,Operations,L2,20-03-2019,16-08-2026,layoff,US,EMP-01871,FALSE,exited
EMP-02016,Margaret Wright,margaret.wright@company.com,Marketing,Demand Gen,L2,05-10-2019,,,US,EMP-01887,TRUE,active
EMP-02017,Christine Berg,christine.berg@company.com,Marketing,Operations,L2,07-10-2019,,,EU,EMP-01885,TRUE,active
EMP-02018,Ryder Romero,ryder.romero@company.com,Marketing,Content,L2,12-07-2019,10-03-2021,layoff,EU,EMP-01894,FALSE,exited
EMP-02019,Gregory Stone,gregory.stone@company.com,Marketing,Brand,L2,11-07-2019,30-09-2025,voluntary,US,EMP-01898,FALSE,exited
EMP-02020,Oliver Ramos,oliver.ramos@company.com,Marketing,Demand Gen,L2,16-09-2019,,,APAC,EMP-00340,TRUE,active
EMP-02021,Sarah Gomez,sarah.gomez@company.com,Marketing,Demand Gen,L2,03-12-2019,18-05-2022,voluntary,APAC,EMP-00344,FALSE,exited
EMP-02022,Timothy Gomez,timothy.gomez@company.com,Marketing,Demand Gen,L2,18-09-2019,11-12-2021,voluntary,US,EMP-01879,FALSE,exited
EMP-02023,Jeffrey Perez,jeffrey.perez@company.com,Marketing,Brand,L2,13-09-2019,,,US,EMP-01892,TRUE,active
EMP-02024,Jack Gonzalez,jack.gonzalez@company.com,Marketing,Content,L2,18-02-2019,,,US,EMP-01894,TRUE,active
EMP-02025,Timothy Khan,timothy.khan@company.com,Marketing,Operations,L2,10-11-2019,16-01-2026,voluntary,US,EMP-00347,FALSE,exited
EMP-02026,William Berg,william.berg@company.com,Marketing,Content,L2,22-07-2019,06-09-2021,performance,EU,EMP-01874,FALSE,exited
EMP-02027,Justin Campbell,justin.campbell@company.com,Marketing,Operations,L2,10-05-2019,03-02-2021,voluntary,EU,EMP-01885,FALSE,exited
EMP-02028,Robert Gray,robert.gray@company.com,Marketing,Content,L2,07-05-2019,,,EU,EMP-01872,TRUE,active
EMP-02029,Andrea Hoffman,andrea.hoffman@company.com,Marketing,Demand Gen,L2,15-05-2019,,,EU,EMP-01888,TRUE,active
EMP-02030,Adrian Patel,adrian.patel2@company.com,Marketing,Demand Gen,L2,26-09-2019,27-06-2020,layoff,EU,EMP-01888,FALSE,exited
EMP-02031,Teresa Little,teresa.little@company.com,Marketing,Operations,L2,01-08-2019,21-03-2020,voluntary,US,EMP-00345,FALSE,exited
EMP-02032,Natalie Payne,natalie.payne@company.com,Marketing,Demand Gen,L2,21-11-2019,15-04-2023,voluntary,EU,EMP-01887,FALSE,exited
EMP-02033,Maria Soto,maria.soto@company.com,Marketing,Demand Gen,L2,19-11-2019,05-02-2023,layoff,US,EMP-01879,FALSE,exited
EMP-02034,Reese Chen,reese.chen@company.com,Marketing,Content,L2,02-08-2019,,,US,EMP-01874,TRUE,active
EMP-02035,Douglas Wood,douglas.wood@company.com,Marketing,Demand Gen,L2,21-09-2019,18-05-2021,performance,EU,EMP-01896,FALSE,exited
EMP-02036,Barbara Gray,barbara.gray@company.com,Marketing,Content,L2,09-02-2019,16-08-2023,layoff,US,EMP-01875,FALSE,exited
EMP-02037,Donna Cook,donna.cook@company.com,Marketing,Brand,L2,11-04-2019,03-08-2023,performance,APAC,EMP-00343,FALSE,exited
EMP-02038,Richard Adams,richard.adams@company.com,Marketing,Content,L2,26-08-2019,,,US,EMP-01883,TRUE,active
EMP-02039,Brenda Gonzales,brenda.gonzales@company.com,Marketing,Brand,L2,18-04-2019,,,US,EMP-01898,TRUE,active
EMP-02040,Derek Sanders,derek.sanders@company.com,Marketing,Operations,L2,06-07-2019,,,US,EMP-01885,TRUE,active
EMP-02041,Ronald Phillips,ronald.phillips@company.com,Marketing,Demand Gen,L2,25-09-2019,31-01-2022,voluntary,US,EMP-00342,FALSE,exited
EMP-02042,Valerie Rogers,valerie.rogers@company.com,Marketing,Content,L2,05-03-2019,14-10-2023,voluntary,US,EMP-01895,FALSE,exited
EMP-02043,Raymond Patterson,raymond.patterson@company.com,Marketing,Brand,L2,01-01-2019,22-03-2024,retirement,APAC,EMP-01873,FALSE,exited
EMP-02044,Edward Williams,edward.williams@company.com,Marketing,Brand,L2,04-08-2019,,,US,EMP-01880,TRUE,active
EMP-02045,Nicholas Reynolds,nicholas.reynolds@company.com,Marketing,Demand Gen,L2,08-05-2019,22-12-2023,performance,US,EMP-00344,FALSE,exited
EMP-02046,Abigail Alexander,abigail.alexander@company.com,Marketing,Brand,L2,03-07-2019,05-05-2020,performance,APAC,EMP-01870,FALSE,exited
EMP-02047,Douglas Berg,douglas.berg@company.com,Marketing,Demand Gen,L2,12-10-2019,26-01-2021,layoff,US,EMP-00340,FALSE,exited
EMP-02048,Hudson Palmer,hudson.palmer2@company.com,Marketing,Demand Gen,L2,25-07-2019,,,US,EMP-01896,TRUE,active
EMP-02049,Amy Franklin,amy.franklin@company.com,Marketing,Content,L2,27-06-2019,14-01-2025,voluntary,US,EMP-01883,FALSE,exited
EMP-02050,Rebecca Anderson,rebecca.anderson@company.com,Marketing,Brand,L2,09-02-2019,07-09-2023,layoff,US,EMP-01886,FALSE,exited
EMP-02051,Tucker Shaw,tucker.shaw@company.com,Marketing,Content,L2,06-02-2019,05-11-2025,voluntary,EU,EMP-01875,FALSE,exited
EMP-02052,Carol Morgan,carol.morgan@company.com,Marketing,Brand,L2,09-08-2019,24-03-2024,layoff,US,EMP-01893,FALSE,exited
EMP-02053,Elizabeth Allen,elizabeth.allen@company.com,Marketing,Brand,L2,09-01-2019,28-04-2025,layoff,US,EMP-01873,FALSE,exited
EMP-02054,Brendan Shaw,brendan.shaw@company.com,Marketing,Operations,L2,15-08-2019,08-07-2021,performance,APAC,EMP-00346,FALSE,exited
EMP-02055,Nancy Chavez,nancy.chavez@company.com,Marketing,Brand,L2,26-10-2019,29-06-2021,voluntary,US,EMP-00343,FALSE,exited
EMP-02056,Justin Wilson,justin.wilson@company.com,Marketing,Brand,L2,06-09-2019,28-08-2020,voluntary,APAC,EMP-01873,FALSE,exited
EMP-02057,Blake Garza,blake.garza@company.com,Marketing,Content,L2,02-11-2019,18-09-2025,layoff,APAC,EMP-01891,FALSE,exited
EMP-02058,Diana Burns,diana.burns@company.com,Marketing,Content,L2,27-07-2019,,,US,EMP-01878,TRUE,active
EMP-02059,Cameron Murray,cameron.murray@company.com,Marketing,Operations,L1,25-07-2019,10-01-2026,voluntary,US,EMP-00346,FALSE,exited
EMP-02060,Samuel Rao,samuel.rao@company.com,Marketing,Content,L1,23-09-2019,13-07-2020,layoff,US,EMP-01891,FALSE,exited
EMP-02061,Cassandra Ali,cassandra.ali@company.com,Marketing,Content,L1,04-05-2019,,,US,EMP-01895,TRUE,active
EMP-02062,Kendall Kelly,kendall.kelly@company.com,Marketing,Brand,L1,28-08-2019,27-03-2026,layoff,EU,EMP-01873,FALSE,exited
EMP-02063,Ryan Tucker,ryan.tucker@company.com,Marketing,Content,L1,12-02-2019,19-03-2023,layoff,EU,EMP-01894,FALSE,exited
EMP-02064,Cassandra Herrera,cassandra.herrera@company.com,Marketing,Content,L1,15-11-2019,20-03-2021,layoff,US,EMP-01874,FALSE,exited
EMP-02065,Andrea Jensen,andrea.jensen@company.com,Marketing,Brand,L1,05-07-2019,,,EU,EMP-01886,TRUE,active
EMP-02066,Samantha Hicks,samantha.hicks@company.com,Marketing,Operations,L1,06-11-2019,08-08-2020,performance,US,EMP-00347,FALSE,exited
EMP-02067,Jerry Coleman,jerry.coleman@company.com,Marketing,Content,L1,19-02-2019,,,US,EMP-01883,TRUE,active
EMP-02068,Kai Wells,kai.wells@company.com,Marketing,Brand,L1,10-10-2019,,,EU,EMP-01881,TRUE,active
EMP-02069,Harold Reed,harold.reed@company.com,Marketing,Operations,L1,05-09-2019,,,US,EMP-01871,TRUE,active
EMP-02070,Alec Martin,alec.martin2@company.com,Marketing,Brand,L1,15-09-2019,10-03-2025,layoff,US,EMP-01898,FALSE,exited
EMP-02071,Lisa Thompson,lisa.thompson@company.com,Marketing,Operations,L1,04-10-2019,,,APAC,EMP-00347,TRUE,active
EMP-02072,Frances Hernandez,frances.hernandez@company.com,Marketing,Demand Gen,L1,04-12-2019,,,US,EMP-01896,TRUE,active
EMP-02073,Adam Chen,adam.chen@company.com,Marketing,Brand,L1,12-05-2019,24-05-2022,voluntary,US,EMP-01897,FALSE,exited
EMP-02074,Abigail Jackson,abigail.jackson@company.com,Marketing,Brand,L1,20-11-2019,30-03-2021,layoff,US,EMP-00343,FALSE,exited
EMP-02075,Justin Weaver,justin.weaver@company.com,Marketing,Operations,L1,02-07-2019,,,US,EMP-01885,TRUE,active
EMP-02076,Doris Hill,doris.hill@company.com,Marketing,Demand Gen,L1,21-01-2019,,,US,EMP-00344,TRUE,active
EMP-02077,Kayla Sullivan,kayla.sullivan@company.com,Marketing,Demand Gen,L1,19-06-2019,13-03-2026,voluntary,EU,EMP-01879,FALSE,exited
EMP-02078,Tucker Pearson,tucker.pearson@company.com,Operations & IT,IT,L7,11-04-2019,,,EU,,TRUE,active
EMP-02079,Brian Hall,brian.hall@company.com,Operations & IT,Facilities,L7,04-03-2019,,,APAC,,TRUE,active
EMP-02080,Heather Franklin,heather.franklin@company.com,Operations & IT,Facilities,L7,16-03-2019,,,APAC,,TRUE,active
EMP-02081,Oliver Chavez,oliver.chavez@company.com,Operations & IT,Security,L7,08-05-2019,28-11-2025,voluntary,US,,FALSE,exited
EMP-02082,Patrick Berg,patrick.berg@company.com,Operations & IT,IT,L7,01-04-2019,13-03-2021,performance,US,,FALSE,exited
EMP-02083,Dennis Rivera,dennis.rivera@company.com,Operations & IT,Facilities,L6,05-05-2019,19-02-2022,voluntary,EU,EMP-00400,FALSE,exited
EMP-02084,Madison Fox,madison.fox@company.com,Operations & IT,Security,L6,11-06-2019,16-06-2021,layoff,US,EMP-02079,FALSE,exited
EMP-02085,Sofia Hart,sofia.hart@company.com,Operations & IT,Facilities,L6,07-06-2019,22-04-2025,voluntary,APAC,EMP-02078,FALSE,exited
EMP-02086,Stephanie Watson,stephanie.watson@company.com,Operations & IT,Security,L6,18-01-2019,04-07-2021,voluntary,APAC,EMP-02078,FALSE,exited
EMP-02087,Brandon Kennedy,brandon.kennedy@company.com,Operations & IT,Legal,L6,15-05-2019,,,US,EMP-00399,TRUE,active
EMP-02088,Patricia Ward,patricia.ward@company.com,Operations & IT,Legal,L6,16-10-2019,,,EU,EMP-02080,TRUE,active
EMP-02089,John Nielsen,john.nielsen@company.com,Operations & IT,Legal,L6,26-07-2019,,,US,EMP-00401,TRUE,active
EMP-02090,Alec Wells,alec.wells@company.com,Operations & IT,Security,L6,22-06-2019,19-03-2022,voluntary,EU,EMP-02081,FALSE,exited
EMP-02091,Timothy Bradley,timothy.bradley@company.com,Operations & IT,Facilities,L6,03-09-2019,23-01-2021,layoff,US,EMP-02080,FALSE,exited
EMP-02092,Beverly Stephens,beverly.stephens2@company.com,Operations & IT,Legal,L6,16-09-2019,03-04-2022,performance,EU,EMP-02079,FALSE,exited
EMP-02093,Xavier Moreno,xavier.moreno@company.com,Operations & IT,IT,L6,13-11-2019,03-04-2021,voluntary,EU,EMP-02081,FALSE,exited
EMP-02094,Adam Rogers,adam.rogers@company.com,Operations & IT,Legal,L6,20-04-2019,25-01-2025,layoff,US,EMP-02080,FALSE,exited
EMP-02095,Martha Murray,martha.murray@company.com,Operations & IT,Facilities,L5,15-05-2019,02-03-2020,layoff,US,EMP-02094,FALSE,exited
EMP-02096,Phoenix Russell,phoenix.russell@company.com,Operations & IT,Legal,L5,06-06-2019,,,US,EMP-00404,TRUE,active
EMP-02097,Christopher Patterson,christopher.patterson@company.com,Operations & IT,IT,L5,01-08-2019,,,US,EMP-02086,TRUE,active
EMP-02098,Shannon Dixon,shannon.dixon@company.com,Operations & IT,Security,L5,03-06-2019,30-08-2021,voluntary,EU,EMP-00404,FALSE,exited
EMP-02099,Owen Becker,owen.becker@company.com,Operations & IT,Facilities,L5,21-03-2019,11-02-2021,voluntary,US,EMP-02085,FALSE,exited
EMP-02100,Pamela Robinson,pamela.robinson@company.com,Operations & IT,Legal,L5,05-11-2019,,,EU,EMP-02089,TRUE,active
EMP-02101,Alec Hamilton,alec.hamilton@company.com,Operations & IT,Facilities,L5,28-02-2019,14-01-2026,layoff,EU,EMP-02094,FALSE,exited
EMP-02102,Samantha Cruz,samantha.cruz@company.com,Operations & IT,IT,L5,05-04-2019,18-03-2020,voluntary,US,EMP-02089,FALSE,exited
EMP-02103,Aaron Rogers,aaron.rogers@company.com,Operations & IT,Legal,L5,23-10-2019,01-03-2026,voluntary,US,EMP-02089,FALSE,exited
EMP-02104,Declan Singh,declan.singh@company.com,Operations & IT,Legal,L5,15-07-2019,,,US,EMP-02090,TRUE,active
EMP-02105,Adriana Holmes,adriana.holmes@company.com,Operations & IT,Security,L5,14-04-2019,,,EU,EMP-00404,TRUE,active
EMP-02106,George Hernandez,george.hernandez@company.com,Operations & IT,Security,L5,22-09-2019,26-12-2022,voluntary,EU,EMP-02092,FALSE,exited
EMP-02107,Diana Gomez,diana.gomez@company.com,Operations & IT,Security,L5,03-07-2019,20-12-2022,voluntary,US,EMP-02085,FALSE,exited
EMP-02108,Abigail Vasquez,abigail.vasquez@company.com,Operations & IT,IT,L5,01-09-2019,03-06-2021,voluntary,US,EMP-02090,FALSE,exited
EMP-02109,Vanessa Ramirez,vanessa.ramirez@company.com,Operations & IT,Facilities,L5,07-06-2019,17-08-2023,voluntary,US,EMP-02083,FALSE,exited
EMP-02110,Taylor Hernandez,taylor.hernandez@company.com,Operations & IT,Legal,L5,18-05-2019,11-01-2022,retirement,US,EMP-02092,FALSE,exited
EMP-02111,Morgan Carlson,morgan.carlson@company.com,Operations & IT,Facilities,L5,19-02-2019,,,US,EMP-02088,TRUE,active
EMP-02112,Thomas Sharma,thomas.sharma@company.com,Operations & IT,Security,L5,28-05-2019,,,EU,EMP-00404,TRUE,active
EMP-02113,Kenneth Harris,kenneth.harris@company.com,Operations & IT,Legal,L5,06-09-2019,,,EU,EMP-02093,TRUE,active
EMP-02114,Karen Perry,karen.perry@company.com,Operations & IT,IT,L5,06-11-2019,,,EU,EMP-02092,TRUE,active
EMP-02115,Phoenix Lewis,phoenix.lewis@company.com,Operations & IT,Security,L5,17-09-2019,10-07-2024,layoff,EU,EMP-02090,FALSE,exited
EMP-02116,Parker Wallace,parker.wallace@company.com,Operations & IT,IT,L5,18-09-2019,,,US,EMP-00404,TRUE,active
EMP-02117,Aaron Bennett,aaron.bennett@company.com,Operations & IT,Facilities,L5,18-08-2019,,,US,EMP-02087,TRUE,active
EMP-02118,Alice Lewis,alice.lewis@company.com,Operations & IT,IT,L5,04-11-2019,05-11-2025,voluntary,EU,EMP-02092,FALSE,exited
EMP-02119,Ann Anderson,ann.anderson@company.com,Operations & IT,Security,L5,09-08-2019,17-10-2021,voluntary,US,EMP-02088,FALSE,exited
EMP-02120,Paul Hassan,paul.hassan@company.com,Operations & IT,Facilities,L4,10-06-2019,10-11-2023,voluntary,EU,EMP-02117,FALSE,exited
EMP-02121,Valerie Henderson,valerie.henderson@company.com,Operations & IT,Legal,L4,01-10-2019,20-02-2022,voluntary,EU,EMP-00407,FALSE,exited
EMP-02122,Lauren Mills,lauren.mills@company.com,Operations & IT,Facilities,L4,17-04-2019,,,US,EMP-02101,TRUE,active
EMP-02123,Hannah Myers,hannah.myers@company.com,Operations & IT,IT,L4,08-08-2019,09-03-2021,performance,US,EMP-02108,FALSE,exited
EMP-02124,Larry Andersen,larry.andersen@company.com,Operations & IT,IT,L4,13-10-2019,,,EU,EMP-02114,TRUE,active
EMP-02125,Reid Walker,reid.walker@company.com,Operations & IT,Facilities,L4,10-07-2019,02-09-2020,performance,APAC,EMP-02117,FALSE,exited
EMP-02126,Sharon Brooks,sharon.brooks@company.com,Operations & IT,IT,L4,24-08-2019,,,APAC,EMP-00410,TRUE,active
EMP-02127,Brooke Wallace,brooke.wallace@company.com,Operations & IT,Legal,L4,04-09-2019,,,US,EMP-02096,TRUE,active
EMP-02128,Deborah Campbell,deborah.campbell@company.com,Operations & IT,Legal,L4,06-10-2019,,,US,EMP-00411,TRUE,active
EMP-02129,Elizabeth Richardson,elizabeth.richardson2@company.com,Operations & IT,Legal,L4,23-01-2019,,,EU,EMP-00411,TRUE,active
EMP-02130,Valerie Lewis,valerie.lewis@company.com,Operations & IT,Legal,L4,09-04-2019,,,APAC,EMP-02100,TRUE,active
EMP-02131,Kai Jimenez,kai.jimenez@company.com,Operations & IT,Security,L4,16-05-2019,11-04-2023,layoff,US,EMP-02115,FALSE,exited
EMP-02132,Nancy Stevens,nancy.stevens@company.com,Operations & IT,IT,L4,23-10-2019,18-11-2021,voluntary,EU,EMP-00406,FALSE,exited
EMP-02133,Adriana Blair,adriana.blair@company.com,Operations & IT,Facilities,L4,15-10-2019,11-02-2024,voluntary,US,EMP-02095,FALSE,exited
EMP-02134,Hudson Diaz,hudson.diaz@company.com,Operations & IT,Security,L4,20-07-2019,,,APAC,EMP-02119,TRUE,active
EMP-02135,Nathaniel Adams,nathaniel.adams@company.com,Operations & IT,IT,L4,17-08-2019,,,US,EMP-00406,TRUE,active
EMP-02136,Tucker Henry,tucker.henry@company.com,Operations & IT,IT,L4,07-08-2019,30-11-2023,voluntary,US,EMP-00406,FALSE,exited
EMP-02137,Henry Reynolds,henry.reynolds@company.com,Operations & IT,Security,L4,08-01-2019,,,US,EMP-02107,TRUE,active
EMP-02138,Ryder Smith,ryder.smith@company.com,Operations & IT,Security,L4,23-01-2019,,,US,EMP-00412,TRUE,active
EMP-02139,Mariah Adams,mariah.adams@company.com,Operations & IT,Security,L4,12-02-2019,19-03-2025,voluntary,APAC,EMP-02098,FALSE,exited
EMP-02140,Diane Carter,diane.carter@company.com,Operations & IT,Security,L4,07-08-2019,,,US,EMP-02115,TRUE,active
EMP-02141,Denise Lopez,denise.lopez@company.com,Operations & IT,Security,L4,01-11-2019,02-09-2026,voluntary,EU,EMP-02106,FALSE,exited
EMP-02142,Gary Webb,gary.webb@company.com,Operations & IT,Legal,L4,06-06-2019,,,EU,EMP-02103,TRUE,active
EMP-02143,Alexander Vasquez,alexander.vasquez@company.com,Operations & IT,IT,L4,18-11-2019,,,US,EMP-00405,TRUE,active
EMP-02144,Eli Byrd,eli.byrd@company.com,Operations & IT,IT,L4,14-09-2019,22-07-2026,voluntary,EU,EMP-00410,FALSE,exited
EMP-02145,Jessica Hayes,jessica.hayes@company.com,Operations & IT,Facilities,L4,20-08-2019,05-04-2022,retirement,US,EMP-00413,FALSE,exited
EMP-02146,Michelle Patel,michelle.patel@company.com,Operations & IT,Legal,L4,23-07-2019,02-03-2026,voluntary,US,EMP-02110,FALSE,exited
EMP-02147,Avery Cook,avery.cook@company.com,Operations & IT,Facilities,L4,14-07-2019,20-01-2021,performance,US,EMP-02095,FALSE,exited
EMP-02148,Skyler Jensen,skyler.jensen@company.com,Operations & IT,IT,L4,18-04-2019,20-02-2022,voluntary,US,EMP-02097,FALSE,exited
EMP-02149,Jason Kumar,jason.kumar@company.com,Operations & IT,IT,L4,13-08-2019,11-09-2021,voluntary,US,EMP-02097,FALSE,exited
