license_id,of_id,current_of_id,vendor,sku,seat_type,assigned_email,employee_id,department,job_level,provisioned_date,effective_license_date,last_active_date,license_status,usage_tier,seat_tier_match,days_since_last_active,active_usage_rate,login_events_30d,tenure_days,days_since_provisioned,license_age_band,hire_cohort_year,hire_cohort_half,monthly_cost,annual_cost,cost_at_risk,reclamation_candidate,churn_risk_score,contract_days_remaining,renewal_urgency,notice_deadline,days_until_notice,auto_renewal,true_down_rights,measurement_method
LIC-0003544,V1-OF-036,V1-OF-008,Atlassify,Project Suite,Collaborator,julie.wagner2@company.com,EMP-02814,Sales,L1,22-06-2019,01-01-2024,25-04-2026,active,moderate,match,6,0.3865,6,2518,2505,legacy,2019,2019-H1,26.85,322.2,0,FALSE,0.3234,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0003550,V1-OF-037,V1-OF-008,Atlassify,Project Suite,Collaborator,reese.thompson2@company.com,EMP-02816,Sales,L1,29-08-2019,01-07-2024,01-05-2026,active,power,match,0,0.6668,11,2444,2437,legacy,2019,2019-H2,26.85,322.2,0,FALSE,0.1666,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0003553,V3-OF-013,V3-OF-020,Nexaflow,Flow Lite,Full,christine.burns@company.com,EMP-02821,Customer Success,L6,03-12-2020,03-12-2020,26-04-2026,active,moderate,match,5,0.515,22,1975,1975,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.2564,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003557,V3-OF-095,V3-OF-104,Nexaflow,Mobile Access,Full,monica.campbell@company.com,EMP-02822,Customer Success,L6,23-11-2020,23-11-2020,17-04-2026,active,moderate,match,14,0.4436,17,1988,1985,legacy,2020,2020-H2,22.4,268.8,0,FALSE,0.3171,245,ok,03-10-2026,155,FALSE,TRUE,snapshot
LIC-0003561,V3-OF-012,V3-OF-020,Nexaflow,Flow Lite,Full,beverly.hoffman@company.com,EMP-02823,Customer Success,L6,14-08-2020,14-08-2020,21-04-2026,active,power,match,10,0.8126,33,2098,2086,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.1215,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003565,V3-OF-085,V3-OF-093,Nexaflow,Mobile Access,Full,ryder.morris@company.com,EMP-02824,Customer Success,L6,16-03-2020,16-03-2020,23-04-2026,active,power,match,8,0.7253,29,2244,2237,legacy,2020,2020-H1,22.23,266.76,0,FALSE,0.1596,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0003566,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Full,ryder.morris@company.com,EMP-02824,Customer Success,L6,16-03-2020,16-03-2020,31-10-2025,active,moderate,match,182,0.543,19,2244,2237,legacy,2020,2020-H1,19.98,239.76,0,FALSE,0.2563,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003568,V3-OF-013,V3-OF-020,Nexaflow,Flow Lite,Full,nicole.byrd@company.com,EMP-02830,Customer Success,L5,11-12-2020,11-12-2020,18-04-2026,active,power,match,13,0.9078,37,1980,1967,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.0822,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003571,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Full,alec.gibson@company.com,EMP-02831,Customer Success,L5,29-06-2020,29-06-2020,17-04-2026,active,power,match,14,0.8223,35,2138,2132,legacy,2020,2020-H1,31.23,374.76,0,FALSE,0.1277,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003572,V3-OF-086,V3-OF-093,Nexaflow,Mobile Access,Full,alec.gibson@company.com,EMP-02831,Customer Success,L5,29-06-2020,29-06-2020,23-04-2026,active,power,match,8,0.9772,41,2138,2132,legacy,2020,2020-H1,22.23,266.76,0,FALSE,0.0336,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0003573,V3-OF-013,V3-OF-020,Nexaflow,Flow Lite,Full,phoenix.durham@company.com,EMP-02832,Customer Success,L5,29-11-2020,29-11-2020,21-04-2026,active,moderate,match,10,0.5714,27,1980,1979,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.2421,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003574,V3-OF-095,V3-OF-104,Nexaflow,Mobile Access,Full,phoenix.durham@company.com,EMP-02832,Customer Success,L5,29-11-2020,29-11-2020,27-04-2026,active,power,match,4,0.7237,32,1980,1979,legacy,2020,2020-H2,22.4,268.8,0,FALSE,0.1493,245,ok,03-10-2026,155,FALSE,TRUE,snapshot
LIC-0003578,V3-OF-013,V3-OF-020,Nexaflow,Flow Lite,Full,julian.kennedy@company.com,EMP-02836,Customer Success,L5,20-12-2020,20-12-2020,19-04-2026,active,moderate,match,12,0.3876,16,1958,1958,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.3395,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003579,V3-OF-095,V3-OF-104,Nexaflow,Mobile Access,Full,julian.kennedy@company.com,EMP-02836,Customer Success,L5,20-12-2020,20-12-2020,04-03-2026,active,underutilized,match,58,0.146,5,1958,1958,legacy,2020,2020-H2,22.4,268.8,0,FALSE,0.5881,245,ok,03-10-2026,155,FALSE,TRUE,snapshot
LIC-0003583,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Full,oliver.gordon@company.com,EMP-02837,Customer Success,L5,16-04-2020,16-04-2020,15-01-2025,active,underutilized,match,471,0.27,8,2217,2206,legacy,2020,2020-H1,19.98,239.76,0,FALSE,0.44,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003586,V3-OF-013,V3-OF-020,Nexaflow,Flow Lite,Full,monica.hudson@company.com,EMP-02840,Customer Success,L5,05-12-2020,05-12-2020,29-04-2026,active,power,match,2,0.8715,35,1987,1973,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.0698,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003587,V3-OF-095,V3-OF-104,Nexaflow,Mobile Access,Full,monica.hudson@company.com,EMP-02840,Customer Success,L5,05-12-2020,05-12-2020,04-01-2025,active,power,match,482,0.717,7,1987,1973,legacy,2020,2020-H2,22.4,268.8,0,FALSE,0.2137,245,ok,03-10-2026,155,FALSE,TRUE,snapshot
LIC-0003591,V3-OF-086,V3-OF-093,Nexaflow,Mobile Access,Full,jacqueline.freeman@company.com,EMP-02843,Customer Success,L5,11-05-2020,11-05-2020,18-04-2026,active,power,match,13,0.8773,36,2187,2181,legacy,2020,2020-H1,22.23,266.76,0,FALSE,0.0975,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0003596,V3-OF-086,V3-OF-093,Nexaflow,Mobile Access,Full,jaxon.russell@company.com,EMP-02845,Customer Success,L5,19-06-2020,19-06-2020,25-04-2026,active,power,match,6,0.8279,37,2144,2142,legacy,2020,2020-H1,22.23,266.76,0,FALSE,0.1027,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0003597,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Full,jaxon.russell@company.com,EMP-02845,Customer Success,L5,19-06-2020,19-06-2020,01-03-2025,active,power,match,426,0.733,21,2144,2142,legacy,2020,2020-H1,19.98,239.76,0,FALSE,0.2029,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003600,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Contributor,henry.ramos@company.com,EMP-02848,Customer Success,L4,16-03-2020,16-03-2020,22-04-2026,active,power,match,9,0.8384,27,2247,2237,legacy,2020,2020-H1,31.23,374.76,0,FALSE,0.1058,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003606,V3-OF-108,V3-OF-121,Nexaflow,Mobile Access,Contributor,michael.henry@company.com,EMP-02856,Customer Success,L4,13-11-2020,13-11-2020,26-04-2026,active,moderate,match,5,0.3667,9,1995,1995,legacy,2020,2020-H2,10.07,120.84,0,FALSE,0.3305,245,ok,03-10-2026,155,FALSE,FALSE,snapshot
LIC-0003607,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Contributor,michael.henry@company.com,EMP-02856,Customer Success,L4,13-11-2020,13-11-2020,20-04-2026,active,moderate,match,11,0.3301,14,1995,1995,legacy,2020,2020-H2,19.98,239.76,0,FALSE,0.3655,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003609,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Contributor,blake.payne@company.com,EMP-02858,Customer Success,L4,11-01-2020,11-01-2020,18-04-2026,active,moderate,match,13,0.3534,13,2312,2302,legacy,2020,2020-H1,31.23,374.76,0,FALSE,0.3594,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003613,V3-OF-108,V3-OF-121,Nexaflow,Mobile Access,Contributor,crystal.griffin@company.com,EMP-02859,Customer Success,L4,15-12-2020,15-12-2020,06-03-2026,active,underutilized,match,56,0.1018,1,1968,1963,legacy,2020,2020-H2,10.07,120.84,0,FALSE,0.6047,245,ok,03-10-2026,155,FALSE,FALSE,snapshot
LIC-0003618,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Contributor,shirley.ward@company.com,EMP-02866,Customer Success,L4,28-01-2020,28-01-2020,27-04-2026,active,power,match,4,0.8287,27,2293,2285,legacy,2020,2020-H1,31.23,374.76,0,FALSE,0.0968,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003619,V3-OF-085,V3-OF-093,Nexaflow,Mobile Access,Full,shirley.ward@company.com,EMP-02866,Customer Success,L4,28-01-2020,28-01-2020,28-04-2026,over_tier,power,over_tier,3,0.8162,33,2293,2285,legacy,2020,2020-H1,22.23,266.76,0,FALSE,0.1002,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0003620,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Contributor,shirley.ward@company.com,EMP-02866,Customer Success,L4,28-01-2020,28-01-2020,17-11-2024,active,moderate,match,530,0.32,7,2293,2285,legacy,2020,2020-H1,19.98,239.76,0,FALSE,0.3456,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003623,V3-OF-012,V3-OF-020,Nexaflow,Flow Lite,Contributor,amber.bryant@company.com,EMP-02868,Customer Success,L4,18-07-2020,18-07-2020,27-04-2026,active,moderate,match,4,0.3917,11,2115,2113,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.3153,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003624,V3-OF-108,V3-OF-121,Nexaflow,Mobile Access,Contributor,amber.bryant@company.com,EMP-02868,Customer Success,L4,18-07-2020,18-07-2020,26-04-2026,active,moderate,match,5,0.5004,13,2115,2113,legacy,2020,2020-H2,10.07,120.84,0,FALSE,0.2637,245,ok,03-10-2026,155,FALSE,FALSE,snapshot
LIC-0003630,V3-OF-085,V3-OF-093,Nexaflow,Mobile Access,Contributor,xavier.brown@company.com,EMP-02871,Customer Success,L3,19-02-2020,19-02-2020,26-04-2026,active,power,match,5,0.6891,21,2277,2263,legacy,2020,2020-H1,22.23,266.76,0,FALSE,0.1693,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0003633,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Contributor,jenna.stone@company.com,EMP-02872,Customer Success,L3,17-01-2020,17-01-2020,23-04-2026,active,moderate,match,8,0.3144,8,2296,2296,legacy,2020,2020-H1,31.23,374.76,0,FALSE,0.365,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003634,V3-OF-085,V3-OF-093,Nexaflow,Mobile Access,Contributor,jenna.stone@company.com,EMP-02872,Customer Success,L3,17-01-2020,17-01-2020,30-04-2026,active,moderate,match,1,0.3106,12,2296,2296,legacy,2020,2020-H1,22.23,266.76,0,FALSE,0.3475,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0003638,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Contributor,riley.walker@company.com,EMP-02876,Customer Success,L3,22-03-2020,22-03-2020,27-04-2026,active,moderate,match,4,0.3461,9,2233,2231,legacy,2020,2020-H1,31.23,374.76,0,FALSE,0.3381,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003639,V3-OF-085,V3-OF-093,Nexaflow,Mobile Access,Contributor,riley.walker@company.com,EMP-02876,Customer Success,L3,22-03-2020,22-03-2020,18-04-2026,active,underutilized,match,13,0.2913,8,2233,2231,legacy,2020,2020-H1,22.23,266.76,0,FALSE,0.3905,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0003642,V3-OF-012,V3-OF-020,Nexaflow,Flow Lite,Contributor,carol.hernandez@company.com,EMP-02877,Customer Success,L3,11-08-2020,11-08-2020,01-05-2026,active,power,match,0,0.6392,23,2099,2089,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.1804,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003646,V3-OF-085,V3-OF-093,Nexaflow,Mobile Access,Contributor,ronald.garcia@company.com,EMP-02878,Customer Success,L3,22-01-2020,22-01-2020,25-04-2026,active,moderate,match,6,0.3495,11,2297,2291,legacy,2020,2020-H1,22.23,266.76,0,FALSE,0.3419,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0003649,V3-OF-109,V3-OF-121,Nexaflow,Mobile Access,Contributor,cassandra.hall@company.com,EMP-02879,Customer Success,L3,04-01-2021,04-01-2021,30-04-2026,active,moderate,match,1,0.3515,10,1952,1943,legacy,2020,2020-H2,10.07,120.84,0,FALSE,0.327,245,ok,03-10-2026,155,FALSE,FALSE,snapshot
LIC-0003652,V3-OF-108,V3-OF-121,Nexaflow,Mobile Access,Contributor,cody.warren@company.com,EMP-02883,Customer Success,L3,20-10-2020,20-10-2020,29-04-2026,active,underutilized,match,2,0.1655,4,2023,2019,legacy,2020,2020-H2,10.07,120.84,0,FALSE,0.4228,245,ok,03-10-2026,155,FALSE,FALSE,snapshot
LIC-0003656,V3-OF-013,V3-OF-020,Nexaflow,Flow Lite,Contributor,raymond.becker@company.com,EMP-02888,Customer Success,L3,17-12-2020,17-12-2020,30-04-2026,active,moderate,match,1,0.5998,20,1970,1961,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.2029,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003659,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Contributor,kelly.henry@company.com,EMP-02889,Customer Success,L3,26-01-2020,26-01-2020,28-04-2026,active,moderate,match,3,0.3242,9,2300,2287,legacy,2020,2020-H1,31.23,374.76,0,FALSE,0.3462,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003660,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Contributor,kelly.henry@company.com,EMP-02889,Customer Success,L3,26-01-2020,26-01-2020,26-07-2025,active,moderate,match,279,0.499,14,2300,2287,legacy,2020,2020-H1,19.98,239.76,0,FALSE,0.2949,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003665,V3-OF-012,V3-OF-020,Nexaflow,Flow Lite,Contributor,andrea.turner@company.com,EMP-02891,Customer Success,L3,05-08-2020,05-08-2020,01-05-2026,active,power,match,0,0.7668,22,2109,2095,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.1166,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003666,V3-OF-108,V3-OF-121,Nexaflow,Mobile Access,Contributor,andrea.turner@company.com,EMP-02891,Customer Success,L3,05-08-2020,05-08-2020,22-04-2026,active,power,match,9,0.8703,24,2109,2095,legacy,2020,2020-H2,10.07,120.84,0,FALSE,0.0899,245,ok,03-10-2026,155,FALSE,FALSE,snapshot
LIC-0003670,V3-OF-013,V3-OF-020,Nexaflow,Flow Lite,Contributor,diana.sullivan@company.com,EMP-02892,Customer Success,L3,25-10-2020,25-10-2020,27-04-2026,active,moderate,match,4,0.3433,10,2021,2014,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.3395,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003671,V3-OF-108,V3-OF-121,Nexaflow,Mobile Access,Contributor,diana.sullivan@company.com,EMP-02892,Customer Success,L3,25-10-2020,25-10-2020,22-04-2026,active,moderate,match,9,0.3154,9,2021,2014,legacy,2020,2020-H2,10.07,120.84,0,FALSE,0.3673,245,ok,03-10-2026,155,FALSE,FALSE,snapshot
LIC-0003672,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Contributor,diana.sullivan@company.com,EMP-02892,Customer Success,L3,25-10-2020,25-10-2020,25-11-2024,active,power,match,522,0.715,9,2021,2014,legacy,2020,2020-H2,19.98,239.76,0,FALSE,0.1758,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003674,V3-OF-012,V3-OF-020,Nexaflow,Flow Lite,Contributor,joshua.johansson@company.com,EMP-02893,Customer Success,L3,27-08-2020,27-08-2020,18-04-2026,active,power,match,13,0.8623,25,2086,2073,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.105,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003675,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Contributor,joshua.johansson@company.com,EMP-02893,Customer Success,L3,27-08-2020,27-08-2020,26-04-2026,active,power,match,5,0.8215,24,2086,2073,legacy,2020,2020-H2,19.98,239.76,0,FALSE,0.1031,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003677,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Contributor,christina.coleman@company.com,EMP-02894,Customer Success,L3,23-05-2020,23-05-2020,01-05-2026,active,moderate,match,0,0.4845,15,2176,2169,legacy,2020,2020-H1,31.23,374.76,0,FALSE,0.2578,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003678,V3-OF-086,V3-OF-093,Nexaflow,Mobile Access,Contributor,christina.coleman@company.com,EMP-02894,Customer Success,L3,23-05-2020,23-05-2020,19-04-2026,active,power,match,12,0.6659,21,2176,2169,legacy,2020,2020-H1,22.23,266.76,0,FALSE,0.2004,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0003679,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Contributor,christina.coleman@company.com,EMP-02894,Customer Success,L3,23-05-2020,23-05-2020,17-09-2025,active,moderate,match,226,0.358,18,2176,2169,legacy,2020,2020-H1,19.98,239.76,0,FALSE,0.3571,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003682,V3-OF-108,V3-OF-121,Nexaflow,Mobile Access,Contributor,kathleen.flores@company.com,EMP-02895,Customer Success,L3,21-10-2020,21-10-2020,09-04-2026,active,moderate,match,22,0.447,15,2022,2018,legacy,2020,2020-H2,10.07,120.84,0,FALSE,0.3209,245,ok,03-10-2026,155,FALSE,FALSE,snapshot
LIC-0003685,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Contributor,crystal.park@company.com,EMP-02898,Customer Success,L3,16-04-2020,16-04-2020,30-04-2026,active,moderate,match,1,0.3794,12,2216,2206,legacy,2020,2020-H1,31.23,374.76,0,FALSE,0.3131,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003689,V3-OF-012,V3-OF-020,Nexaflow,Flow Lite,Contributor,cameron.rose@company.com,EMP-02899,Customer Success,L3,12-08-2020,12-08-2020,20-04-2026,active,underutilized,match,11,0.1546,4,2093,2088,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.4533,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003690,V3-OF-108,V3-OF-121,Nexaflow,Mobile Access,Contributor,cameron.rose@company.com,EMP-02899,Customer Success,L3,12-08-2020,12-08-2020,12-04-2026,active,underutilized,match,19,0.274,9,2093,2088,legacy,2020,2020-H2,10.07,120.84,0,FALSE,0.4241,245,ok,03-10-2026,155,FALSE,FALSE,snapshot
LIC-0003693,V3-OF-013,V3-OF-020,Nexaflow,Flow Lite,Contributor,william.russell@company.com,EMP-02901,Customer Success,L3,01-10-2020,01-10-2020,28-03-2026,active,power,match,34,0.685,7,2041,2038,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.2019,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003694,V3-OF-108,V3-OF-121,Nexaflow,Mobile Access,Contributor,william.russell@company.com,EMP-02901,Customer Success,L3,01-10-2020,01-10-2020,23-04-2026,active,underutilized,match,8,0.2132,5,2041,2038,legacy,2020,2020-H2,10.07,120.84,0,FALSE,0.4156,245,ok,03-10-2026,155,FALSE,FALSE,snapshot
LIC-0003697,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Contributor,connor.hall@company.com,EMP-02903,Customer Success,L3,04-02-2020,04-02-2020,01-05-2026,active,power,match,0,0.7986,24,2289,2278,legacy,2020,2020-H1,31.23,374.76,0,FALSE,0.1007,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003698,V3-OF-085,V3-OF-093,Nexaflow,Mobile Access,Contributor,connor.hall@company.com,EMP-02903,Customer Success,L3,04-02-2020,04-02-2020,18-04-2026,active,power,match,13,0.7692,22,2289,2278,legacy,2020,2020-H1,22.23,266.76,0,FALSE,0.1515,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0003700,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Contributor,marcus.turner@company.com,EMP-02906,Customer Success,L3,27-03-2020,27-03-2020,29-04-2026,active,power,match,2,0.8672,26,2228,2226,legacy,2020,2020-H1,31.23,374.76,0,FALSE,0.072,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003704,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Contributor,kendall.morales@company.com,EMP-02909,Customer Success,L3,03-05-2020,03-05-2020,17-04-2026,active,moderate,match,14,0.3004,10,2201,2189,legacy,2020,2020-H1,31.23,374.76,0,FALSE,0.3887,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003705,V3-OF-086,V3-OF-093,Nexaflow,Mobile Access,Contributor,kendall.morales@company.com,EMP-02909,Customer Success,L3,03-05-2020,03-05-2020,26-04-2026,active,moderate,match,5,0.3388,10,2201,2189,legacy,2020,2020-H1,22.23,266.76,0,FALSE,0.3445,518,ok,03-07-2027,428,FALSE,FALSE,snapshot
LIC-0003706,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Contributor,kendall.morales@company.com,EMP-02909,Customer Success,L3,03-05-2020,03-05-2020,25-04-2025,active,moderate,match,371,0.452,6,2201,2189,legacy,2020,2020-H1,19.98,239.76,0,FALSE,0.3184,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003709,V3-OF-108,V3-OF-121,Nexaflow,Mobile Access,Contributor,kathleen.simpson@company.com,EMP-02910,Customer Success,L3,22-09-2020,22-09-2020,26-04-2026,active,moderate,match,5,0.4505,14,2047,2047,legacy,2020,2020-H2,10.07,120.84,0,FALSE,0.2886,245,ok,03-10-2026,155,FALSE,FALSE,snapshot
LIC-0003712,V3-OF-013,V3-OF-020,Nexaflow,Flow Lite,Collaborator,kimberly.foster@company.com,EMP-02911,Customer Success,L2,14-12-2020,14-12-2020,25-04-2026,active,moderate,match,6,0.5884,12,1975,1964,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.2225,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003713,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Collaborator,kimberly.foster@company.com,EMP-02911,Customer Success,L2,14-12-2020,14-12-2020,29-04-2026,active,moderate,match,2,0.3792,8,1975,1964,legacy,2020,2020-H2,19.98,239.76,0,FALSE,0.316,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003716,V3-OF-012,V3-OF-020,Nexaflow,Flow Lite,Collaborator,alexander.martinez@company.com,EMP-02912,Customer Success,L2,26-07-2020,26-07-2020,26-04-2026,active,moderate,match,5,0.4873,8,2119,2105,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.2702,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003717,V3-OF-124,V3-OF-132,Nexaflow,Mobile Access,Collaborator,alexander.martinez@company.com,EMP-02912,Customer Success,L2,26-07-2020,26-07-2020,26-04-2026,active,power,match,5,0.6158,10,2119,2105,legacy,2020,2020-H2,2.35,28.2,0,FALSE,0.206,335,ok,02-03-2027,305,TRUE,FALSE,snapshot
LIC-0003718,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Collaborator,alexander.martinez@company.com,EMP-02912,Customer Success,L2,26-07-2020,26-07-2020,19-04-2026,active,moderate,match,12,0.4801,8,2119,2105,legacy,2020,2020-H2,19.98,239.76,0,FALSE,0.2933,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003720,V3-OF-011,V3-OF-020,Nexaflow,Flow Lite,Collaborator,river.bryant@company.com,EMP-02916,Customer Success,L2,14-03-2020,14-03-2020,24-04-2026,active,power,match,7,0.7226,12,2250,2239,legacy,2020,2020-H1,31.23,374.76,0,FALSE,0.1581,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003721,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Collaborator,river.bryant@company.com,EMP-02916,Customer Success,L2,14-03-2020,14-03-2020,23-04-2026,active,power,match,8,0.7134,14,2250,2239,legacy,2020,2020-H1,19.98,239.76,0,FALSE,0.1655,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003724,V3-OF-012,V3-OF-020,Nexaflow,Flow Lite,Collaborator,tiffany.nichols@company.com,EMP-02917,Customer Success,L2,03-09-2020,03-09-2020,19-04-2026,active,power,match,12,0.6685,13,2075,2066,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.1991,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003725,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Collaborator,tiffany.nichols@company.com,EMP-02917,Customer Success,L2,03-09-2020,03-09-2020,19-04-2026,active,moderate,match,12,0.5836,13,2075,2066,legacy,2020,2020-H2,19.98,239.76,0,FALSE,0.2415,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003728,V3-OF-013,V3-OF-020,Nexaflow,Flow Lite,Contributor,derek.mcdonald@company.com,EMP-02918,Customer Success,L2,01-10-2020,01-10-2020,26-04-2026,over_tier,moderate,over_tier,5,0.4366,15,2042,2038,legacy,2020,2020-H2,31.23,374.76,0,FALSE,0.2956,335,ok,31-01-2027,275,FALSE,FALSE,average
LIC-0003729,V3-OF-124,V3-OF-132,Nexaflow,Mobile Access,Collaborator,derek.mcdonald@company.com,EMP-02918,Customer Success,L2,01-10-2020,01-10-2020,27-04-2026,active,moderate,match,4,0.4706,12,2042,2038,legacy,2020,2020-H2,2.35,28.2,0,FALSE,0.2758,335,ok,02-03-2027,305,TRUE,FALSE,snapshot
LIC-0003730,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Collaborator,derek.mcdonald@company.com,EMP-02918,Customer Success,L2,01-10-2020,01-10-2020,25-04-2026,active,moderate,match,6,0.499,8,2042,2038,legacy,2020,2020-H2,19.98,239.76,0,FALSE,0.2672,426,ok,02-05-2027,366,FALSE,TRUE,average
LIC-0003733,V3-OF-124,V3-OF-132,Nexaflow,Mobile Access,Collaborator,mark.torres@company.com,EMP-02920,Customer Success,L2,24-10-2020,24-10-2020,19-04-2026,active,power,match,12,0.7343,12,2015,2015,legacy,2020,2020-H2,2.35,28.2,0,FALSE,0.1662,335,ok,02-03-2027,305,TRUE,FALSE,snapshot
LIC-0003734,V1-OF-043,V1-OF-052,Atlassify,Wiki Lite,Collaborator,mark.torres@company.com,EMP-02920,Customer Success,L2,24-10-2020,24-10-2020,18-04-2026,active,power,match,13,0.7201,17,2015,2015,legacy,2020,2020-H2,19.98,239.76,0,FALSE,0.1761,426,ok,02-05-2027,366,FALSE,TRUE,average
